model,meeting,theme,block_id_standard,block_id_exclusive,score_standard,score_exclusive,abs_delta,crosses_half
phi-4,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",power_dynamics_and_inequality,92,92,0.2,0.2,0.0,0
phi-4,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",health_and_well_being,95,95,0.0,0.0,0.0,0
phi-4,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",municipal_process,95,95,0.5,0.5,0.0,0
phi-4,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",municipally_managed_resources,95,95,0.0,0.0,0.0,0
phi-4,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",power_dynamics_and_inequality,95,95,0.0,0.0,0.0,0
phi-4,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",health_and_well_being,99,99,0.0,0.0,0.0,0
phi-4,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",municipal_process,99,99,0.0,0.0,0.0,0
phi-4,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",municipally_managed_resources,99,99,0.0,0.0,0.0,0
phi-4,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",power_dynamics_and_inequality,99,99,0.8,0.8,0.0,0
phi-4,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",health_and_well_being,109,109,0.0,0.0,0.0,0
phi-4,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",municipal_process,109,109,0.0,0.0,0.0,0
phi-4,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",municipally_managed_resources,109,109,0.0,0.0,0.0,0
phi-4,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",power_dynamics_and_inequality,109,109,0.0,0.0,0.0,0
phi-4,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",health_and_well_being,113,113,0.1,0.1,0.0,0
phi-4,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",municipal_process,113,113,0.0,0.0,0.0,0
phi-4,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",municipally_managed_resources,113,113,0.0,0.0,0.0,0
phi-4,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",power_dynamics_and_inequality,113,113,0.2,0.2,0.0,0
phi-4,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",health_and_well_being,115,115,0.0,0.0,0.0,0
phi-4,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",municipal_process,115,115,1.0,1.0,0.0,0
phi-4,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",municipally_managed_resources,115,115,0.0,0.0,0.0,0
phi-4,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",power_dynamics_and_inequality,115,115,0.0,0.0,0.0,0
qwen3.5-9b-q6,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",health_and_well_being,33,33,0.0,0.0,0.0,0
qwen3.5-9b-q6,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",municipal_process,33,33,0.0,0.0,0.0,0
qwen3.5-9b-q6,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",municipally_managed_resources,33,33,0.8,0.8,0.0,0
qwen3.5-9b-q6,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",power_dynamics_and_inequality,33,33,0.2,0.2,0.0,0
qwen3.5-9b-q6,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",health_and_well_being,36,36,0.0,0.0,0.0,0
qwen3.5-9b-q6,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",municipal_process,36,36,1.0,1.0,0.0,0
qwen3.5-9b-q6,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",municipally_managed_resources,36,36,0.0,0.0,0.0,0
qwen3.5-9b-q6,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",power_dynamics_and_inequality,36,36,0.0,0.0,0.0,0
qwen3.5-9b-q6,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",health_and_well_being,62,62,0.0,0.0,0.0,0
qwen3.5-9b-q6,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",municipal_process,62,62,0.8,0.8,0.0,0
qwen3.5-9b-q6,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",municipally_managed_resources,62,62,0.0,0.0,0.0,0
qwen3.5-9b-q6,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",power_dynamics_and_inequality,62,62,0.0,0.0,0.0,0
qwen3.5-9b-q6,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",health_and_well_being,93,93,0.0,0.0,0.0,0
qwen3.5-9b-q6,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",municipal_process,93,93,0.0,0.0,0.0,0
qwen3.5-9b-q6,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",municipally_managed_resources,93,93,0.0,0.0,0.0,0
qwen3.5-9b-q6,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",power_dynamics_and_inequality,93,93,0.0,0.0,0.0,0
qwen3.5-9b-q6,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",health_and_well_being,95,95,0.0,0.0,0.0,0
qwen3.5-9b-q6,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",municipal_process,95,95,0.5,0.5,0.0,0
qwen3.5-9b-q6,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",municipally_managed_resources,95,95,0.0,0.0,0.0,0
qwen3.5-9b-q6,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",power_dynamics_and_inequality,95,95,0.0,0.0,0.0,0
qwen3.5-9b-q6,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",health_and_well_being,109,109,0.0,0.0,0.0,0
qwen3.5-9b-q6,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",municipal_process,109,109,0.0,0.0,0.0,0
qwen3.5-9b-q6,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",municipally_managed_resources,109,109,0.0,0.0,0.0,0
qwen3.5-9b-q6,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",power_dynamics_and_inequality,109,109,0.0,0.0,0.0,0
qwen3.5-9b-q6,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",health_and_well_being,113,113,0.0,0.0,0.0,0
qwen3.5-9b-q6,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",municipal_process,113,113,0.0,0.0,0.0,0
qwen3.5-9b-q6,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",municipally_managed_resources,113,113,0.0,0.0,0.0,0
qwen3.5-9b-q6,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",power_dynamics_and_inequality,113,113,0.0,0.0,0.0,0
qwen3.5-9b-q8,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",health_and_well_being,19,19,0.0,0.0,0.0,0
qwen3.5-9b-q8,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",municipal_process,19,19,0.0,0.0,0.0,0
qwen3.5-9b-q8,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",municipally_managed_resources,19,19,0.0,0.0,0.0,0
qwen3.5-9b-q8,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",power_dynamics_and_inequality,19,19,0.0,0.0,0.0,0
qwen3.5-9b-q8,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",health_and_well_being,33,33,0.0,0.0,0.0,0
qwen3.5-9b-q8,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",municipal_process,33,33,0.0,0.0,0.0,0
qwen3.5-9b-q8,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",municipally_managed_resources,33,33,0.8,0.8,0.0,0
qwen3.5-9b-q8,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",power_dynamics_and_inequality,33,33,0.5,0.5,0.0,0
qwen3.5-9b-q8,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",health_and_well_being,36,36,0.0,0.0,0.0,0
qwen3.5-9b-q8,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",municipal_process,36,36,0.9,0.9,0.0,0
qwen3.5-9b-q8,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",municipally_managed_resources,36,36,0.0,0.0,0.0,0
qwen3.5-9b-q8,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",power_dynamics_and_inequality,36,36,0.0,0.0,0.0,0
qwen3.5-9b-q8,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",health_and_well_being,39,39,0.0,0.0,0.0,0
qwen3.5-9b-q8,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",municipal_process,39,39,0.5,0.5,0.0,0
qwen3.5-9b-q8,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",municipally_managed_resources,39,39,0.0,0.0,0.0,0
qwen3.5-9b-q8,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",power_dynamics_and_inequality,39,39,0.5,0.5,0.0,0
qwen3.5-9b-q8,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",health_and_well_being,62,62,0.0,0.0,0.0,0
qwen3.5-9b-q8,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",municipal_process,62,62,0.8,0.8,0.0,0
qwen3.5-9b-q8,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",municipally_managed_resources,62,62,0.0,0.0,0.0,0
qwen3.5-9b-q8,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",power_dynamics_and_inequality,62,62,0.0,0.0,0.0,0
qwen3.5-9b-q8,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",health_and_well_being,95,95,0.0,0.0,0.0,0
qwen3.5-9b-q8,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",municipal_process,95,95,0.5,0.5,0.0,0
qwen3.5-9b-q8,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",municipally_managed_resources,95,95,0.0,0.0,0.0,0
qwen3.5-9b-q8,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",power_dynamics_and_inequality,95,95,0.0,0.0,0.0,0
qwen3.5-9b-q8,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",health_and_well_being,113,113,0.0,0.0,0.0,0
qwen3.5-9b-q8,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",municipal_process,113,113,0.0,0.0,0.0,0
qwen3.5-9b-q8,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",municipally_managed_resources,113,113,0.0,0.0,0.0,0
qwen3.5-9b-q8,"City Council Meeting - September 9, 2025 [H5Gp_GuYYYg]",power_dynamics_and_inequality,113,113,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",health_and_well_being,0,0,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",municipal_process,0,0,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",municipally_managed_resources,0,0,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",power_dynamics_and_inequality,0,0,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",health_and_well_being,1,1,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",municipal_process,1,1,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",municipally_managed_resources,1,1,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",power_dynamics_and_inequality,1,1,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",health_and_well_being,2,2,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",municipal_process,2,2,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",municipally_managed_resources,2,2,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",power_dynamics_and_inequality,2,2,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",health_and_well_being,3,3,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",municipal_process,3,3,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",municipally_managed_resources,3,3,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",power_dynamics_and_inequality,3,3,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",health_and_well_being,6,6,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",municipal_process,6,6,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",municipally_managed_resources,6,6,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",power_dynamics_and_inequality,6,6,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",health_and_well_being,7,7,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",municipal_process,7,7,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",municipally_managed_resources,7,7,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",power_dynamics_and_inequality,7,7,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",health_and_well_being,8,8,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",municipal_process,8,8,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",municipally_managed_resources,8,8,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",power_dynamics_and_inequality,8,8,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",health_and_well_being,9,9,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",municipal_process,9,9,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",municipally_managed_resources,9,9,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",power_dynamics_and_inequality,9,9,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",health_and_well_being,10,10,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",municipal_process,10,10,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",municipally_managed_resources,10,10,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",power_dynamics_and_inequality,10,10,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",health_and_well_being,11,11,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",municipal_process,11,11,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",municipally_managed_resources,11,11,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",power_dynamics_and_inequality,11,11,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",health_and_well_being,14,16,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",municipal_process,14,16,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",municipally_managed_resources,14,16,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",power_dynamics_and_inequality,14,16,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",health_and_well_being,15,17,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",municipal_process,15,17,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",municipally_managed_resources,15,17,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",power_dynamics_and_inequality,15,17,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",health_and_well_being,16,18,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",municipal_process,16,18,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",municipally_managed_resources,16,18,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",power_dynamics_and_inequality,16,18,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",health_and_well_being,17,19,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",municipal_process,17,19,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",municipally_managed_resources,17,19,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",power_dynamics_and_inequality,17,19,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",health_and_well_being,18,20,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",municipal_process,18,20,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",municipally_managed_resources,18,20,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",power_dynamics_and_inequality,18,20,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",health_and_well_being,19,21,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",municipal_process,19,21,0.7,0.0,0.7,1
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",municipally_managed_resources,19,21,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",power_dynamics_and_inequality,19,21,0.6,0.0,0.6,1
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",health_and_well_being,20,22,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",municipal_process,20,22,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",municipally_managed_resources,20,22,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",power_dynamics_and_inequality,20,22,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",health_and_well_being,21,23,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",municipal_process,21,23,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",municipally_managed_resources,21,23,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",power_dynamics_and_inequality,21,23,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",health_and_well_being,22,24,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",municipal_process,22,24,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",municipally_managed_resources,22,24,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",power_dynamics_and_inequality,22,24,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",health_and_well_being,23,25,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",municipal_process,23,25,0.7,0.7,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",municipally_managed_resources,23,25,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",power_dynamics_and_inequality,23,25,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",health_and_well_being,24,26,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",municipal_process,24,26,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",municipally_managed_resources,24,26,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",power_dynamics_and_inequality,24,26,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",health_and_well_being,25,27,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",municipal_process,25,27,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",municipally_managed_resources,25,27,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",power_dynamics_and_inequality,25,27,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",health_and_well_being,26,28,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",municipal_process,26,28,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",municipally_managed_resources,26,28,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",power_dynamics_and_inequality,26,28,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",health_and_well_being,27,29,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",municipal_process,27,29,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",municipally_managed_resources,27,29,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",power_dynamics_and_inequality,27,29,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",health_and_well_being,28,30,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",municipal_process,28,30,0.7,0.0,0.7,1
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",municipally_managed_resources,28,30,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",power_dynamics_and_inequality,28,30,0.6,0.0,0.6,1
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",health_and_well_being,29,31,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",municipal_process,29,31,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",municipally_managed_resources,29,31,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",power_dynamics_and_inequality,29,31,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",health_and_well_being,33,33,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",municipal_process,33,33,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",municipally_managed_resources,33,33,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",power_dynamics_and_inequality,33,33,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",health_and_well_being,34,34,0.0,0.0,0.0,0
deepseek-r1-7b,"Home Rule Transition Committee Meeting - July 29, 2025 [c0vXcHFIjvA]",municipal_process,34,34,0.0,0.0,0.0,0
